text,label,origin
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,1,real
Rs.99 withdrawn from ATM **1406 on 13-10-26. Avl bal Rs.12621. Not you? Call 1800423047.,0,synthetic
"Received, understood n acted upon!",0,real
"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.",1,real
"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0,real
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0,real
You all ready for * big day tomorrow?,0,real
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",1,real
Thanks for ve lovely wisheds. You rock,0,real
Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0,real
"Dear customer, your HDFC Bank KYC will be blocked in 24 hours. Update now: tinyurl.com/upi-verify",1,synthetic
Your UPI Autopay mandate for Rs.49 to Swiggy is due on 05-01-26.,0,synthetic
"[…] anyway, many good evenings to u! s",0,real
Your UPI Autopay mandate for Rs.199 to Amazon is due on 09-07-26.,0,synthetic
Your electricity connection will be disconnected tonight. Pay Rs.4999 now to avoid disconnection: tinyurl.com/upi-verify,1,synthetic
No..he joined today itself.,0,real
This is HDFC Bank support. Please install AnyDesk and share your screen so we can process your refund.,1,synthetic
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0,real
I have sent Rs.199 to your account by mistake. Please accept the collect request to return it.,1,synthetic
Payment of Rs.199 to Netflix was successful. Txn ID T8943926613.,0,synthetic
We noticed suspicious activity on your UPI account. Share the OTP sent to you to secure it.,1,synthetic
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,real
Download TeamViewer QuickSupport so our engineer can fix your account issue immediately.,1,synthetic
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",0,real
Your UPI Autopay mandate for Rs.199 to Zomato is due on 16-09-26.,0,synthetic
U're welcome... Caught u using broken english again...,0,real
Your HDFC Bank Credit Card statement of Rs.2499 is generated. Due date 28-05-26.,0,synthetic
We noticed suspicious activity on your UPI account. Share the OTP sent to you to secure it.,1,synthetic
K.then any other special?,0,real
Lmao you know me so well...,0,real
Rs.4999.00 debited from a/c **8703 on 28-07-26 to VPA merchant901@ybl. Avl bal Rs.34582.00. Not you? Call 1800645015.,0,synthetic
"Sure, whenever you show the fuck up &gt;:(",0,real
Can a not?,0,real
Gibbs unsold.mike hussey,0,real
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0,real
"Yo, the game almost over? Want to go to walmart soon",0,real
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,1,real
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",0,real
My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,0,real
Rs.99 withdrawn from ATM **8501 on 03-02-26. Avl bal Rs.10585. Not you? Call 1800297503.,0,synthetic
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,0,real
Recharge successful! Rs.50000 plan activated. Enjoy uninterrupted service.,0,synthetic
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1,real
Have you started in skye,0,real
aathi..where are you dear..,0,real
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0,real
"Hiya, probably coming home * weekend after next",0,real
"Dear customer, your HDFC Bank KYC will be blocked in 24 hours. Update now: bit.ly/3xK9z",1,synthetic
Did you show him and wot did he say or could u not c him 4 dust?,0,real
Ü go home liao? Ask dad to pick me up at 6...,0,real
Your electricity connection will be disconnected tonight. Pay Rs.4999 now to avoid disconnection: kyc-update.in/verify,1,synthetic
Your UPI Autopay mandate for Rs.2499 to Airtel is due on 23-11-26.,0,synthetic
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,0,real
Hows that watch resizing,0,real
Easy ah?sen got selected means its good..,0,real
That's y u haf 2 keep me busy...,0,real
Recharge successful! Rs.199 plan activated. Enjoy uninterrupted service.,0,synthetic
&lt;#&gt;  am I think? Should say on syllabus,0,real
Sen told that he is going to join his uncle finance in cbe,0,real
"It wont b until 2.15 as trying 2 sort house out, is that ok?",0,real
Your OTP for ICICI Bank NetBanking login is 601142. Valid for 10 mins. Do not share this with anyone.,0,synthetic
"Sorry, wrong UPI ID. Please approve the collect request I just sent so I can get my money back.",1,synthetic
"We're all getting worried over here, derek and taylor have already assumed the worst",0,real
How much u trying to get?,0,real
Kothi print out marandratha.,0,real
Your OTP for SBI NetBanking login is 535970. Valid for 10 mins. Do not share this with anyone.,0,synthetic
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",0,real
This is Enforcement Directorate. A case has been registered against your Aadhaar. Call 1800740916 immediately.,1,synthetic
"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",0,real
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,0,real
"Nothing, i got msg frm tht unknown no..",0,real
Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,0,real
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,0,real
Wherre's my boytoy ? :-(,0,real
I have sent Rs.999 to your account by mistake. Please accept the collect request to return it.,1,synthetic
So how's the weather over there?,0,real
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0,real
Yeah right! I'll bring my tape measure fri!,0,real
Rs.199.00 debited from a/c **6710 on 03-06-26 to VPA vendor335@oksbi. Avl bal Rs.27868.00. Not you? Call 1800666310.,0,synthetic
You didnt complete your gist oh.,0,real
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,1,real
"Haha figures, well I found the piece and priscilla's bowl",0,real
I didn't get the second half of that message,0,real
Mode men or have you left.,0,real
Dont kick coco when he's down,0,real
Your Axis Bank Credit Card statement of Rs.199 is generated. Due date 12-10-26.,0,synthetic
Havent.,0,real
No no. I will check all rooms befor activities,0,real
URGENT: Your SBI account KYC has expired. Click tinyurl.com/upi-verify to avoid suspension.,1,synthetic
When're you guys getting back? G said you were thinking about not staying for mcr,0,real
I can send you a pic if you like :),0,real
Why you Dint come with us.,0,real
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0,real
I have sent Rs.199 to your account by mistake. Please accept the collect request to return it.,1,synthetic
Maybe you should find something else to do instead???,0,real
Rs.50000 withdrawn from ATM **9806 on 26-11-26. Avl bal Rs.89673. Not you? Call 1800894139.,0,synthetic
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,real
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0,real
FreeMsg>FAV XMAS TONES!Reply REAL,1,real
Rs.999.00 debited from a/c **5194 on 01-09-26 to VPA shop988@oksbi. Avl bal Rs.14451.00. Not you? Call 1800285320.,0,synthetic
Ü bot notes oredi... Cos i juz rem i got...,0,real
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0,real
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",0,real
Can you talk with me..,0,real
Today my system sh get ready.all is well and i am also in the deep well,0,real
"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0,real
ok. I am a gentleman and will treat you with dignity and respect.,0,real
Your OTP for SBI NetBanking login is 576877. Valid for 10 mins. Do not share this with anyone.,0,synthetic
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,0,real
Mum ask ü to buy food home...,0,real
Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,real
"Sorry, wrong UPI ID. Please approve the collect request I just sent so I can get my money back.",1,synthetic
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0,real
What class of  &lt;#&gt;  reunion?,0,real
Is that on the telly? No its Brdget Jones!,0,real
"Ya ok, then had dinner?",0,real
I gotta collect da car at 6 lei.,0,real
URGENT: Your SBI account KYC has expired. Click bit.ly/3xK9z to avoid suspension.,1,synthetic
Yeah jay's sort of a fucking retard,0,real
You dont know you jabo me abi.,0,real
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,0,real
Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,1,real
Download TeamViewer QuickSupport so our engineer can fix your account issue immediately.,1,synthetic
Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,0,real
Rs.999 credited to your a/c **4163 on 02-01-26 via UPI. Avl bal Rs.78374.,0,synthetic
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1,real
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,0,real
I have many dependents,0,real
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,1,real
Ok no prob. Take ur time.,0,real
"And that's fine, I got enough bud to last most of the night at least",0,real
Once free call me sir. I am waiting for you.,0,real
U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,1,real
Do u still have plumbers tape and a wrench we could borrow?,0,real
URGENT: Your SBI account KYC has expired. Click tinyurl.com/upi-verify to avoid suspension.,1,synthetic
She ran off with a younger man. we will make pretty babies together :),0,real
You have 1 new message. Please call 08712400200.,1,real
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,real
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,0,real
Any way where are you and what doing.,0,real
K. I will sent it again,0,real
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",0,real
:-) :-),0,real
You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on,1,real
it's really getting me down just hanging around.,0,real
This is ICICI Bank support. Please install AnyDesk and share your screen so we can process your refund.,1,synthetic
I dunno lei... Like dun haf...,0,real
Your UPI Autopay mandate for Rs.2499 to Amazon is due on 07-12-26.,0,synthetic
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",0,real
"Miss ya, need ya, want ya, love ya.",0,real
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",0,real
"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",0,real
